Technique,Variable,Training_Test,Precision,Recall,F1,Accuracy,Time_t,Time_d
LOF,20/0.2,80/20,0.475020475020475,0.5920381082000681,0.5271129960617995,0.8937770065666361,00:00:00,00:00:00.135764
Autoencoder,1,80/20,1.0,0.9734603606668935,0.986551724137931,0.9973461263652138,00:00:38.561772,00:00:03.880953
Percentile,90/10,80/20,0.9964488636363636,0.9547465124191902,0.975152041702867,0.995134565002892,00:00:00,00:00:00.887845
HBOS,3,80/20,0.899272309459977,0.79891119428377,0.8461261261261263,0.9709434861011874,00:00:00.052135,00:00:01.690622
LOF,20/0.2,80/20,0.4919715714661753,0.6359305886355904,0.5547640249332145,0.8979279371236093,00:00:00,00:00:00.140520
Autoencoder,1,80/20,1.0,0.977883633889078,0.9888181661792534,0.9977884386376782,00:00:38.561772,00:00:03.908412
Percentile,90/10,80/20,0.997867803837953,0.955427015991834,0.9761863375630107,0.9953387091286449,00:00:00,00:00:00.901937
HBOS,3,80/20,0.9024849397590361,0.815583531813542,0.8568364611260053,0.9727467592120037,00:00:00.052135,00:00:01.689509
LOF,20/0.2,80/20,0.47737379021710696,0.6209595100374277,0.5397811298432417,0.8941172467762241,00:00:00,00:00:00.139511
Autoencoder,1,80/20,1.0,0.9751616195985029,0.9874246339362619,0.9975162464700078,00:00:38.561772,00:00:03.705361
Percentile,90/10,80/20,0.9943322706340773,0.9550867642055121,0.9743144741409233,0.9949644448980981,00:00:00,00:00:00.879434
HBOS,3,80/20,0.9023736600306279,0.8019734603606669,0.8492163574130788,0.9715218944574869,00:00:00.052135,00:00:01.676918
LOF,20/0.2,80/20,0.4798157680845299,0.6025859135760463,0.5342383107088989,0.8949338232792351,00:00:00,00:00:00.136550
Autoencoder,1,80/20,1.0,0.9758421231711466,0.9877733769588427,0.9975842945119254,00:00:38.561772,00:00:03.837579
Percentile,90/10,80/20,0.99609375,0.9544062606328684,0.9748045178105995,0.9950665169609745,00:00:00,00:00:00.878296
HBOS,3,80/20,0.8982602118003026,0.8080979925144607,0.8507970625111948,0.9716579905413222,00:00:00.052135,00:00:01.613828
LOF,20/0.2,80/20,0.45851893095768376,0.5603946920721333,0.5043638033991732,0.8898642441563744,00:00:00,00:00:00.134296
Autoencoder,1,80/20,1.0,0.9751616195985029,0.9874246339362619,0.9975162464700078,00:00:38.561772,00:00:03.886825
Percentile,90/10,80/20,0.9943201987930422,0.9530452534875808,0.9732453092425294,0.9947603007723452,00:00:00,00:00:00.911108
HBOS,3,80/20,0.8971471471471472,0.8132017693092889,0.8531144029983938,0.9719982307509102,00:00:00.052135,00:00:01.758393
LOF,20/0.2,80/20,0.47258829731154456,0.6100714528751275,0.532600623793257,0.8929264060426662,00:00:00,00:00:00.158132
Autoencoder,1,80/20,1.0,0.974821367812181,0.9872501722949689,0.997482222449049,00:00:38.561772,00:00:03.739848
Percentile,90/10,80/20,0.9925847457627118,0.9564477713507996,0.9741812510830012,0.9949304208771392,00:00:00,00:00:00.936561
HBOS,3,80/20,0.8931750741839762,0.8193263014630827,0.8546583850931677,0.9721343268347453,00:00:00.052135,00:00:01.625805
LOF,20/0.2,80/20,0.4774655355249205,0.6127934671657026,0.536730740575175,0.8942193188391004,00:00:00,00:00:00.135001
Autoencoder,1,80/20,1.0,0.9761823749574685,0.9879476584022039,0.9976183185328842,00:00:38.561772,00:00:03.825395
Percentile,90/10,80/20,0.9953720185119259,0.9513439945559714,0.9728601252609602,0.9946922527304277,00:00:00,00:00:01.080108
HBOS,3,80/20,0.8985176738882554,0.80435522286492,0.8488330341113106,0.971351774352693,00:00:00.052135,00:00:02.018632
LOF,20/0.2,80/20,0.44896836313617605,0.5552909152773052,0.49650136902951014,0.8873804906263822,00:00:00,00:00:00.163927
Autoencoder,1,80/20,1.0,0.9697175910173529,0.9846260148557608,0.996971862134667,00:00:38.561772,00:00:05.220392
Percentile,90/10,80/20,0.9964813511611541,0.9635930588635591,0.9797612869745719,0.9960191895478208,00:00:00,00:00:00.893483
HBOS,3,80/20,0.9007832898172323,0.8217080639673359,0.8594306049822065,0.9731210234425505,00:00:00.052135,00:00:01.706947
LOF,20/0.2,80/20,0.4882564244266372,0.6012249064307588,0.5388838060384264,0.8971113606205982,00:00:00,00:00:00.139478
Autoencoder,1,80/20,1.0,0.9758421231711466,0.9877733769588427,0.9975842945119254,00:00:38.561772,00:00:03.881842
Percentile,90/10,80/20,0.9978791092258749,0.9605307927866621,0.9788488210818307,0.9958490694430268,00:00:00,00:00:00.890433
HBOS,3,80/20,0.90584662110858,0.8118407621640014,0.8562713080925892,0.9727467592120037,00:00:00.052135,00:00:01.623265
LOF,20/0.2,80/20,0.4735991379310345,0.5981626403538619,0.5286423094271538,0.8933346942941717,00:00:00,00:00:00.133517
Autoencoder,1,80/20,1.0,0.9738006124532154,0.9867264264781933,0.9973801503861727,00:00:38.561772,00:00:03.831960
Percentile,90/10,80/20,0.999293036408625,0.9618917999319496,0.9802357836338419,0.9961212616106971,00:00:00,00:00:00.928734
HBOS,3,80/20,0.9057513914656772,0.8305546104117046,0.8665246716364927,0.9744139362389848,00:00:00.052135,00:00:01.744195
LOF,20/0.2,80/20,0.4957754156445898,0.6189179993194964,0.550544794188862,0.8989486577523732,00:00:00,00:00:00.143647
Autoencoder,1,80/20,1.0,0.9761823749574685,0.9879476584022039,0.9976183185328842,00:00:38.561772,00:00:03.966450
Percentile,90/10,80/20,0.9921568627450981,0.946920721333787,0.9690111420612815,0.9939437242693342,00:00:00,00:00:00.910020
HBOS,3,80/20,0.8899394856278366,0.8006124532153793,0.8429159949847752,0.9701609336191351,00:00:00.052135,00:00:01.704563
LOF,20/0.2,80/20,0.47422402159244265,0.59782238856754,0.528898254063817,0.8935048143989657,00:00:00,00:00:00.142983
Autoencoder,1,80/20,1.0,0.9741408642395373,0.9869010685970355,0.9974141744071314,00:00:38.561772,00:00:03.889324
Percentile,90/10,80/20,0.992872416250891,0.9479414766927526,0.969886858137511,0.9941138443741281,00:00:00,00:00:00.879598
HBOS,3,80/20,0.899735149451381,0.8091187478734263,0.8520243640272304,0.9718961586880338,00:00:00.052135,00:00:01.666039
LOF,20/0.2,80/20,0.492583918813427,0.6440966315073154,0.5582424063698024,0.8980640332074444,00:00:00,00:00:00.135295
Autoencoder,1,80/20,1.0,0.9738006124532154,0.9867264264781933,0.9973801503861727,00:00:38.561772,00:00:03.774791
Percentile,90/10,80/20,0.9939480242079032,0.9499829874106839,0.9714683368128044,0.9944200605627573,00:00:00,00:00:00.857203
HBOS,3,80/20,0.9018058690744921,0.815583531813542,0.8565302840807576,0.9726787111700861,00:00:00.052135,00:00:01.617297
LOF,20/0.2,80/20,0.48334274421230944,0.5825110581830555,0.528313531862367,0.8959885679289579,00:00:00,00:00:00.132629
Autoencoder,1,80/20,1.0,0.9741408642395373,0.9869010685970355,0.9974141744071314,00:00:38.561772,00:00:03.722648
Percentile,90/10,80/20,0.9960895840739424,0.9533855052739026,0.974269819193324,0.9949644448980981,00:00:00,00:00:00.913470
HBOS,3,80/20,0.8911260253542133,0.8132017693092889,0.8503824942181105,0.9713857983736518,00:00:00.052135,00:00:01.693925
LOF,20/0.2,80/20,0.4867558353002885,0.6315073154134059,0.5497630331753555,0.8965669762852574,00:00:00,00:00:00.142537
Autoencoder,1,80/20,1.0,0.9741408642395373,0.9869010685970355,0.9974141744071314,00:00:38.561772,00:00:03.903512
Percentile,90/10,80/20,0.9971781305114639,0.9618917999319496,0.9792171804641497,0.9959171174849444,00:00:00,00:00:00.934488
HBOS,3,80/20,0.8989784335981839,0.8084382443007826,0.8513077749910426,0.9717600626041986,00:00:00.052135,00:00:01.764025
LOF,20/0.2,80/20,0.46862265688671556,0.5869343314052399,0.5211480362537764,0.8921438535606138,00:00:00,00:00:00.132613
Autoencoder,1,80/20,1.0,0.9734603606668935,0.986551724137931,0.9973461263652138,00:00:38.561772,00:00:03.738714
Percentile,90/10,80/20,0.992128801431127,0.9435182034705683,0.9672131147540983,0.9936034840597462,00:00:00,00:00:00.920869
HBOS,3,80/20,0.9060377358490566,0.8169445389588296,0.8591876901055644,0.9732230955054268,00:00:00.052135,00:00:01.618800
LOF,20/0.2,80/20,0.46886145404663926,0.5814903028240899,0.5191373025516403,0.892279949644449,00:00:00,00:00:00.137543
Autoencoder,1,80/20,1.0,0.9738006124532154,0.9867264264781933,0.9973801503861727,00:00:38.561772,00:00:03.864215
Percentile,90/10,90/10,0.997212543554007,0.9383606557377049,0.966891891891892,0.9935733490720703,00:00:00,00:00:00.480350
HBOS,3,90/10,0.8994974874371859,0.8216393442622951,0.8588074023303633,0.972981834874418,00:00:00.056300,00:00:00.881524
LOF,20/0.2,90/10,0.4994747899159664,0.6236065573770492,0.5546806649168853,0.8998622860515444,00:00:00,00:00:00.074722
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:04.076396
Percentile,90/10,90/10,0.9952185792349727,0.9554098360655737,0.9749079959852793,0.995081644698013,00:00:00,00:00:00.515010
HBOS,3,90/10,0.9001490312965723,0.7921311475409836,0.8426927101499825,0.9704242901173847,00:00:00.056300,00:00:00.855629
LOF,20/0.2,90/10,0.4686306601200218,0.5632786885245902,0.5116140559857058,0.8924519640632173,00:00:00,00:00:00.068028
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.938393
Percentile,90/10,90/10,0.9952153110047847,0.9547540983606557,0.9745649263721552,0.9950160666273198,00:00:00,00:00:00.470694
HBOS,3,90/10,0.9010263929618768,0.8059016393442623,0.8508134302526825,0.971735851531248,00:00:00.056300,00:00:00.862310
LOF,20/0.2,90/10,0.5028453181583031,0.6373770491803279,0.5621746674378253,0.9007148009705555,00:00:00,00:00:00.074204
Autoencoder,1,90/10,0.9967277486910995,0.9986885245901639,0.9977071732721913,0.9995409535051479,00:00:40.644985,00:00:03.714990
Percentile,90/10,90/10,0.994314143567875,0.9173770491803279,0.9542974079126876,0.9912125385271165,00:00:00,00:00:00.448947
HBOS,3,90/10,0.8915129151291513,0.7921311475409836,0.8388888888888888,0.9695717751983737,00:00:00.056300,00:00:00.877525
LOF,20/0.2,90/10,0.4865979381443299,0.6190163934426229,0.5448773448773448,0.8965833825168864,00:00:00,00:00:00.069078
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.804194
Percentile,90/10,90/10,0.985264567983925,0.9645901639344262,0.9748177601060305,0.9950160666273198,00:00:00,00:00:00.506141
HBOS,3,90/10,0.8981818181818182,0.8098360655737705,0.8517241379310346,0.9718014296019412,00:00:00.056300,00:00:00.883852
LOF,20/0.2,90/10,0.5022533800701051,0.6577049180327869,0.5695627484383873,0.9005836448291691,00:00:00,00:00:00.073065
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:04.062498
Percentile,90/10,90/10,0.9979508196721312,0.9580327868852458,0.9775844764135162,0.9956062692635582,00:00:00,00:00:00.506739
HBOS,3,90/10,0.8913525498891353,0.7908196721311476,0.8380820013898541,0.9694406190569873,00:00:00.056300,00:00:00.878307
LOF,20/0.2,90/10,0.48864864864864865,0.5927868852459016,0.5357037037037037,0.8972391632238179,00:00:00,00:00:00.078280
Autoencoder,1,90/10,0.9967277486910995,0.9986885245901639,0.9977071732721913,0.9995409535051479,00:00:40.644985,00:00:03.914350
Percentile,90/10,90/10,0.9896907216494846,0.9442622950819672,0.9664429530201343,0.993442192930684,00:00:00,00:00:00.491136
HBOS,3,90/10,0.8912255257432923,0.8059016393442623,0.8464187327823691,0.9707521804708505,00:00:00.056300,00:00:00.899349
LOF,20/0.2,90/10,0.4842050750906266,0.6131147540983607,0.5410879629629629,0.8959931798806479,00:00:00,00:00:00.074642
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.914651
Percentile,90/10,90/10,0.9965445749827229,0.9455737704918032,0.9703903095558546,0.9942291297790019,00:00:00,00:00:00.485955
HBOS,3,90/10,0.8940058479532164,0.801967213114754,0.8454891116488075,0.9706866024001574,00:00:00.056300,00:00:00.880160
LOF,20/0.2,90/10,0.4968520461699895,0.620983606557377,0.55202564849898,0.8992065053446128,00:00:00,00:00:00.076322
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.874703
Percentile,90/10,90/10,0.9911323328785812,0.9527868852459016,0.9715814108993648,0.9944258639910813,00:00:00,00:00:00.483779
HBOS,3,90/10,0.8840989399293286,0.820327868852459,0.8510204081632654,0.9712768050363958,00:00:00.056300,00:00:00.907952
LOF,20/0.2,90/10,0.49498680738786277,0.6150819672131147,0.5485380116959063,0.8987474588497606,00:00:00,00:00:00.072765
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:03.951953
Percentile,90/10,90/10,0.9972954699121027,0.9672131147540983,0.9820239680426097,0.9964587841825694,00:00:00,00:00:00.442661
HBOS,3,90/10,0.90895410082769,0.7921311475409836,0.8465311843027329,0.9712768050363958,00:00:00.056300,00:00:00.915912
LOF,20/0.2,90/10,0.46224024328433855,0.5980327868852459,0.5214408233276157,0.8902223096596498,00:00:00,00:00:00.075105
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.647691
Percentile,90/10,90/10,0.993234100135318,0.9626229508196721,0.9776889776889778,0.9956062692635582,00:00:00,00:00:00.475434
HBOS,3,90/10,0.8987796123474515,0.820983606557377,0.858122001370802,0.9728506787330317,00:00:00.056300,00:00:00.864012
LOF,20/0.2,90/10,0.4672990514228657,0.6137704918032787,0.5306122448979592,0.8914027149321267,00:00:00,00:00:00.074042
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:03.769169
Percentile,90/10,90/10,0.9993016759776536,0.9383606557377049,0.9678728440987487,0.9937700832841497,00:00:00,00:00:00.467079
HBOS,3,90/10,0.9093610698365527,0.8026229508196722,0.8526645768025078,0.9722604760967932,00:00:00.056300,00:00:00.891543
LOF,20/0.2,90/10,0.49141630901287553,0.600655737704918,0.5405724402478607,0.8978949439307495,00:00:00,00:00:00.073218
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.907817
Percentile,90/10,90/10,0.9835616438356164,0.9416393442622951,0.96214405360134,0.9925896780116729,00:00:00,00:00:00.502837
HBOS,3,90/10,0.9036594473487677,0.7934426229508197,0.8449720670391062,0.9708833366122369,00:00:00.056300,00:00:00.867168
LOF,20/0.2,90/10,0.4806401652039236,0.6104918032786886,0.537839399191219,0.8950750868909436,00:00:00,00:00:00.071761
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:03.845022
Percentile,90/10,90/10,0.9871534820824882,0.9573770491803278,0.9720372836218376,0.9944914420617745,00:00:00,00:00:00.488114
HBOS,3,90/10,0.9068100358422939,0.8295081967213115,0.8664383561643835,0.9744245524296675,00:00:00.056300,00:00:00.904296
LOF,20/0.2,90/10,0.5008008542445275,0.6150819672131147,0.5520894643908181,0.9001901764050102,00:00:00,00:00:00.070858
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.920272
Percentile,90/10,90/10,0.9917412250516173,0.9449180327868852,0.9677635997313633,0.9937045052134567,00:00:00,00:00:00.477480
HBOS,3,90/10,0.9106606606606606,0.7954098360655738,0.8491424571228562,0.971735851531248,00:00:00.056300,00:00:00.872542
LOF,20/0.2,90/10,0.48492723492723494,0.6118032786885246,0.5410263844592635,0.8961899140927274,00:00:00,00:00:00.073240
Autoencoder,1,90/10,0.9973804846103471,0.9986885245901639,0.9980340760157275,0.999606531575841,00:00:40.644985,00:00:03.896435
Percentile,90/10,90/10,0.9952925353059852,0.9704918032786886,0.9827357237715802,0.9965899403239556,00:00:00,00:00:00.489002
HBOS,3,90/10,0.9112727272727272,0.8216393442622951,0.8641379310344828,0.9741622401468949,00:00:00.056300,00:00:00.904132
LOF,20/0.2,90/10,0.49107142857142855,0.6131147540983607,0.5453484981044037,0.8977637877893633,00:00:00,00:00:00.073532
Autoencoder,1,90/10,0.9980340760157274,0.9986885245901639,0.9983611930514584,0.9996721096465342,00:00:40.644985,00:00:03.880694
Percentile,90/10,90/10,0.9986023759608665,0.9370491803278689,0.9668470906630582,0.9935733490720703,00:00:00,00:00:00.464628
HBOS,3,90/10,0.9134823359769286,0.8308196721311475,0.8701923076923076,0.9752114892779854,00:00:00.056300,00:00:00.839852
LOF,20/0.2,90/10,0.47816473189607517,0.5672131147540984,0.5188962207558488,0.894812774608171,00:00:00,00:00:00.069808
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:03.735546
Percentile,90/10,90/10,0.9874389392882066,0.9278688524590164,0.9567275185936444,0.9916060069512755,00:00:00,00:00:00.466433
HBOS,3,90/10,0.8959081119885139,0.8183606557377049,0.8553803975325566,0.9723260541674864,00:00:00.056300,00:00:00.880204
LOF,20/0.2,90/10,0.48743718592964824,0.6360655737704918,0.5519203413940257,0.8967145386582727,00:00:00,00:00:00.073329
Autoencoder,1,90/10,0.9980340760157274,0.9986885245901639,0.9983611930514584,0.9996721096465342,00:00:40.644985,00:00:03.891457
Percentile,90/10,90/10,0.9891230455472467,0.9540983606557377,0.9712950600801068,0.9943602859203883,00:00:00,00:00:00.501920
HBOS,3,90/10,0.8920289855072464,0.8072131147540984,0.8475043029259897,0.97094891468293,00:00:00.056300,00:00:00.889225
LOF,20/0.2,90/10,0.4488549618320611,0.5783606557377049,0.5054441260744986,0.8868122499836055,00:00:00,00:00:00.072985
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:03.913670
Percentile,90/10,90/10,0.9805959805959806,0.9278688524590164,0.9535040431266847,0.9909502262443439,00:00:00,00:00:00.534178
HBOS,3,90/10,0.896301667875272,0.8104918032786885,0.8512396694214877,0.9716702734605548,00:00:00.056300,00:00:00.937850
LOF,20/0.2,90/10,0.48417228853139593,0.6118032786885246,0.5405561993047509,0.8959931798806479,00:00:00,00:00:00.076451
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:04.203736
Percentile,90/10,90/10,0.994486560992419,0.9462295081967214,0.9697580645161291,0.9940979736376155,00:00:00,00:00:00.477979
HBOS,3,90/10,0.8998559077809798,0.819016393442623,0.8575351870923448,0.9727851006623385,00:00:00.056300,00:00:00.902879
LOF,20/0.2,90/10,0.4648176682074987,0.5934426229508196,0.5213133640552995,0.8910092465079678,00:00:00,00:00:00.074606
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:03.972194
Percentile,90/10,90/10,0.9979108635097493,0.939672131147541,0.9679162445119893,0.9937700832841497,00:00:00,00:00:00.494838
HBOS,3,90/10,0.8972099853157122,0.801311475409836,0.8465535157603047,0.97094891468293,00:00:00.056300,00:00:00.856806
LOF,20/0.2,90/10,0.4857586742620404,0.6150819672131147,0.5428240740740741,0.8963866483048069,00:00:00,00:00:00.073211
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.949256
Percentile,90/10,90/10,0.9917864476386037,0.9501639344262295,0.97052913596785,0.9942291297790019,00:00:00,00:00:00.524176
HBOS,3,90/10,0.9010263929618768,0.8059016393442623,0.8508134302526825,0.971735851531248,00:00:00.056300,00:00:00.993198
LOF,20/0.2,90/10,0.470281543274244,0.5914754098360656,0.5239616613418531,0.8925175421339104,00:00:00,00:00:00.081271
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.952602
Percentile,90/10,90/10,0.9972527472527473,0.9521311475409836,0.9741697416974171,0.9949504885566267,00:00:00,00:00:00.497547
HBOS,3,90/10,0.8971759594496741,0.8124590163934426,0.8527185134205093,0.9719325857433274,00:00:00.056300,00:00:00.881252
LOF,20/0.2,90/10,0.48313440581214323,0.6104918032786886,0.5393974507531866,0.8957308675978752,00:00:00,00:00:00.075687
Autoencoder,1,90/10,0.9973804846103471,0.9986885245901639,0.9980340760157275,0.999606531575841,00:00:40.644985,00:00:03.945263
Percentile,90/10,90/10,0.9911323328785812,0.9527868852459016,0.9715814108993648,0.9944258639910813,00:00:00,00:00:00.469187
HBOS,3,90/10,0.902962962962963,0.7993442622950819,0.848,0.971342383107089,00:00:00.056300,00:00:00.915745
LOF,20/0.2,90/10,0.4659151905528717,0.5691803278688524,0.512396694214876,0.8916650272148994,00:00:00,00:00:00.074866
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.949840
Percentile,90/10,90/10,0.9979296066252588,0.9481967213114754,0.9724277067921989,0.9946225982031609,00:00:00,00:00:00.472721
HBOS,3,90/10,0.8954154727793696,0.819672131147541,0.8558712769599452,0.9723916322381796,00:00:00.056300,00:00:00.907832
LOF,20/0.2,90/10,0.5023498694516971,0.6308196721311475,0.5593023255813954,0.9005836448291691,00:00:00,00:00:00.080281
Autoencoder,1,90/10,0.9967298888162197,0.999344262295082,0.9980353634577603,0.999606531575841,00:00:40.644985,00:00:03.932300
Percentile,90/10,90/10,0.9910529938059188,0.9442622950819672,0.9670920080591,0.9935733490720703,00:00:00,00:00:00.529174
HBOS,3,90/10,0.8875912408759125,0.7973770491803279,0.8400690846286701,0.9696373532690669,00:00:00.056300,00:00:00.906064
LOF,20/0.2,90/10,0.47284014485256076,0.599344262295082,0.5286292654713707,0.8931077447701489,00:00:00,00:00:00.078969
Autoencoder,1,90/10,0.9973804846103471,0.9986885245901639,0.9980340760157275,0.999606531575841,00:00:40.644985,00:00:04.097509
Percentile,90/10,90/10,0.9882108183079057,0.9344262295081968,0.9605662285136501,0.9923273657289002,00:00:00,00:00:00.474284
HBOS,3,90/10,0.8958333333333334,0.7895081967213115,0.8393168351341931,0.9697685094104531,00:00:00.056300,00:00:00.910614
LOF,20/0.2,90/10,0.4861111111111111,0.6196721311475409,0.5448255981550879,0.8964522263755,00:00:00,00:00:00.078102
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.957170
Percentile,90/10,90/10,0.9931693989071039,0.9534426229508197,0.9729006356641018,0.994688176273854,00:00:00,00:00:00.518917
HBOS,3,90/10,0.9062725306416727,0.8242622950819672,0.8633241758241759,0.9738999278641223,00:00:00.056300,00:00:00.886495
LOF,20/0.2,90/10,0.4807692307692308,0.6065573770491803,0.5363873586546825,0.8951406649616368,00:00:00,00:00:00.075076
Autoencoder,1,90/10,0.9973821989528796,0.999344262295082,0.9983622666229938,0.9996721096465342,00:00:40.644985,00:00:03.976496
Percentile,90/10,90/10,0.9972356599861782,0.9462295081967214,0.9710632570659489,0.9943602859203883,00:00:00,00:00:00.494142
HBOS,3,90/10,0.8944687045123726,0.8059016393442623,0.8478785788202827,0.9710800708243164,00:00:00.056300,00:00:00.895367
LOF,20/0.2,90/10,0.4354508196721312,0.5573770491803278,0.48892723612309463,0.8834677683782544,00:00:00,00:00:00.072651
Autoencoder,1,90/10,0.9967320261437909,1.0,0.9983633387888707,0.9996721096465342,00:00:40.644985,00:00:03.970055
